🧵 [Task 2] Started: 2024-01-02 to 2024-01-02
🧵 [Task 1] Started: 2024-01-01 to 2024-01-01
🧵 [Task 3] Started: 2024-01-03 to 2024-01-03
🧵 [Task 4] Started: 2024-01-04 to 2024-01-04
   ↳ [Task 2] Page 1 | Got 200 txs | Reached: 2024-01-02 00:23:45
   ↳ [Task 56] Page 1 | Got 200 txs | Reached: 2024-02-25 00:25:39
   ↳ [Task 54] Page 43 | Got 200 txs | Reached: 2024-02-23 20:42:36
   ↳ [Task 55] Page 27 | Got 200 txs | Reached: 2024-02-24 15:28:57
   ↳ [Task 52] Page 60 | Got 200 txs | Reached: 2024-02-21 23:24:45
   ↳ [Task 56] Page 2 | Got 200 txs | Reached: 2024-02-25 00:55:48
   ↳ [Task 55] Page 28 | Got 200 txs | Reached: 2024-02-24 15:59:09
   ↳ [Task 54] Page 44 | Got 200 txs | Reached: 2024-02-23 20:57:57
   ↳ [Task 52] Page 61 | Got 200 txs | Reached: 2024-02-21 23:47:39
   ↳ [Task 55] Page 29 | Got 200 txs | Reached: 2024-02-24 16:28:18
   ↳ [Task 54] Page 45 | Got 200 txs | Reached: 2024-02-23 21:15:48
   ↳ [Task 56] Page 3 | Got 200 txs | Reached: 2024-02-25 01:24:18
   ↳ [Task 52] Page 62 | Got 114 txs | Reached: 2024-02-21 23:59:54
✅ [Task 52] Finished 2024-02-21! Collected 12314 txs.
🧵 [Task 57] Started: 2024-02-26 to 2024-02-26
   ↳ [Task 55] Page 30 | Got 200 txs | Reached: 2024-02-24 16:58:36
   ↳ [Task 54] Page 46 | Got 200 txs | Reached: 2024-02-23 21:24:39
   ↳ [Task 56] Page 4 | Got 200 txs | Reached: 2024-02-25 01:48:36
   ↳ [Task 57] Page 1 | Got 200 txs | Reached: 2024-02-26 00:29:51
   ↳ [Task 55] Page 31 | Got 200 txs | Reached: 2024-02-24 17:20:03
   ↳ [Task 54] Page 47 | Got 200 txs | Reached: 2024-02-23 21:45:15
   ↳ [Task 56] Page 5 | Got 200 txs | Reached: 2024-02-25 02:19:30
   ↳ [Task 57] Page 2 | Got 200 txs | Reached: 2024-02-26 01:05:30
   ↳ [Task 55] Page 32 | Got 200 txs | Reached: 2024-02-24 17:44:03
   ↳ [Task 54] Page 48 | Got 200 txs | Reached: 2024-02-23 22:07:00
   ↳ [Task 56] Page 6 | Got 200 txs | Reached: 2024-02-25 03:00:48
   ↳ [Task 57] Page 3 | Got 200 txs | Reached: 2024-02-26 01:36:09
   ↳ [Task 55] Page 33 | Got 200 txs | Reached: 2024-02-24 18:02:30
   ↳ [Task 54] Page 49 | Got 200 txs | Reached: 2024-02-23 22:26:24
   ↳ [Task 56] Page 7 | Got 200 txs | Reached: 2024-02-25 03:34:21
   ↳ [Task 57] Page 4 | Got 200 txs | Reached: 2024-02-26 02:06:24
   ↳ [Task 56] Page 8 | Got 200 txs | Reached: 2024-02-25 03:59:27
   ↳ [Task 54] Page 50 | Got 200 txs | Reached: 2024-02-23 22:48:57
   ↳ [Task 55] Page 34 | Got 200 txs | Reached: 2024-02-24 18:23:30
   ↳ [Task 57] Page 5 | Got 200 txs | Reached: 2024-02-26 02:39:45
   ↳ [Task 56] Page 9 | Got 200 txs | Reached: 2024-02-25 04:27:39
   ↳ [Task 54] Page 51 | Got 200 txs | Reached: 2024-02-23 23:13:27
   ↳ [Task 55] Page 35 | Got 200 txs | Reached: 2024-02-24 18:50:42
   ↳ [Task 57] Page 6 | Got 200 txs | Reached: 2024-02-26 03:05:12
   ↳ [Task 56] Page 10 | Got 200 txs | Reached: 2024-02-25 04:55:45
   ↳ [Task 55] Page 36 | Got 200 txs | Reached: 2024-02-24 19:16:18
   ↳ [Task 57] Page 7 | Got 200 txs | Reached: 2024-02-26 03:37:30
   ↳ [Task 54] Page 52 | Got 200 txs | Reached: 2024-02-23 23:30:30
   ↳ [Task 56] Page 11 | Got 200 txs | Reached: 2024-02-25 05:25:15
   ↳ [Task 54] Page 53 | Got 200 txs | Reached: 2024-02-23 23:49:48
   ↳ [Task 57] Page 8 | Got 200 txs | Reached: 2024-02-26 04:13:36
   ↳ [Task 55] Page 37 | Got 200 txs | Reached: 2024-02-24 19:33:18
   ↳ [Task 54] Page 54 | Got 77 txs | Reached: 2024-02-23 23:59:45
✅ [Task 54] Finished 2024-02-23! Collected 10677 txs.
🧵 [Task 58] Started: 2024-02-27 to 2024-02-27
   ↳ [Task 56] Page 12 | Got 200 txs | Reached: 2024-02-25 06:06:36
   ↳ [Task 57] Page 9 | Got 200 txs | Reached: 2024-02-26 04:52:03
   ↳ [Task 55] Page 38 | Got 200 txs | Reached: 2024-02-24 19:55:06
   ↳ [Task 58] Page 1 | Got 200 txs | Reached: 2024-02-27 00:30:39
   ↳ [Task 56] Page 13 | Got 200 txs | Reached: 2024-02-25 06:52:30
   ↳ [Task 57] Page 10 | Got 200 txs | Reached: 2024-02-26 05:33:18
   ↳ [Task 55] Page 39 | Got 200 txs | Reached: 2024-02-24 20:19:57
   ↳ [Task 58] Page 2 | Got 200 txs | Reached: 2024-02-27 00:59:09
   ↳ [Task 56] Page 14 | Got 200 txs | Reached: 2024-02-25 07:39:09
   ↳ [Task 55] Page 40 | Got 200 txs | Reached: 2024-02-24 20:46:42
   ↳ [Task 57] Page 11 | Got 200 txs | Reached: 2024-02-26 06:15:09
   ↳ [Task 58] Page 3 | Got 200 txs | Reached: 2024-02-27 01:33:57
   ↳ [Task 56] Page 15 | Got 200 txs | Reached: 2024-02-25 08:33:39
   ↳ [Task 55] Page 41 | Got 200 txs | Reached: 2024-02-24 21:06:00
   ↳ [Task 57] Page 12 | Got 200 txs | Reached: 2024-02-26 06:50:15
   ↳ [Task 58] Page 4 | Got 200 txs | Reached: 2024-02-27 02:04:45
   ↳ [Task 56] Page 16 | Got 200 txs | Reached: 2024-02-25 09:26:12
   ↳ [Task 55] Page 42 | Got 200 txs | Reached: 2024-02-24 21:23:42
   ↳ [Task 58] Page 5 | Got 200 txs | Reached: 2024-02-27 02:35:03
   ↳ [Task 57] Page 13 | Got 200 txs | Reached: 2024-02-26 07:23:00
   ↳ [Task 56] Page 17 | Got 200 txs | Reached: 2024-02-25 10:32:27
   ↳ [Task 55] Page 43 | Got 200 txs | Reached: 2024-02-24 21:40:57
   ↳ [Task 58] Page 6 | Got 200 txs | Reached: 2024-02-27 03:08:00
   ↳ [Task 56] Page 18 | Got 200 txs | Reached: 2024-02-25 11:24:54
   ↳ [Task 57] Page 14 | Got 200 txs | Reached: 2024-02-26 08:03:42
   ↳ [Task 55] Page 44 | Got 200 txs | Reached: 2024-02-24 22:03:12
   ↳ [Task 58] Page 7 | Got 200 txs | Reached: 2024-02-27 03:44:27
   ↳ [Task 57] Page 15 | Got 200 txs | Reached: 2024-02-26 08:34:15
   ↳ [Task 56] Page 19 | Got 200 txs | Reached: 2024-02-25 12:21:39
   ↳ [Task 55] Page 45 | Got 200 txs | Reached: 2024-02-24 22:26:06
   ↳ [Task 58] Page 8 | Got 200 txs | Reached: 2024-02-27 04:20:18
   ↳ [Task 57] Page 16 | Got 200 txs | Reached: 2024-02-26 09:11:27
   ↳ [Task 56] Page 20 | Got 200 txs | Reached: 2024-02-25 13:18:06
   ↳ [Task 55] Page 46 | Got 200 txs | Reached: 2024-02-24 22:50:18
   ↳ [Task 58] Page 9 | Got 200 txs | Reached: 2024-02-27 04:54:27
   ↳ [Task 57] Page 17 | Got 200 txs | Reached: 2024-02-26 09:52:27
   ↳ [Task 56] Page 21 | Got 200 txs | Reached: 2024-02-25 14:04:03
   ↳ [Task 55] Page 47 | Got 200 txs | Reached: 2024-02-24 23:15:36
   ↳ [Task 58] Page 10 | Got 200 txs | Reached: 2024-02-27 05:18:09
   ↳ [Task 56] Page 22 | Got 200 txs | Reached: 2024-02-25 14:51:42
   ↳ [Task 57] Page 18 | Got 200 txs | Reached: 2024-02-26 10:35:09
   ↳ [Task 55] Page 48 | Got 200 txs | Reached: 2024-02-24 23:32:48
   ↳ [Task 58] Page 11 | Got 200 txs | Reached: 2024-02-27 05:36:36
   ↳ [Task 56] Page 23 | Got 200 txs | Reached: 2024-02-25 15:23:57
   ↳ [Task 57] Page 19 | Got 200 txs | Reached: 2024-02-26 11:04:15
   ↳ [Task 55] Page 49 | Got 200 txs | Reached: 2024-02-24 23:48:18
   ↳ [Task 58] Page 12 | Got 200 txs | Reached: 2024-02-27 05:58:51
   ↳ [Task 56] Page 24 | Got 200 txs | Reached: 2024-02-25 15:50:15
   ↳ [Task 55] Page 50 | Got 103 txs | Reached: 2024-02-24 23:59:57
✅ [Task 55] Finished 2024-02-24! Collected 9903 txs.
🧵 [Task 59] Started: 2024-02-28 to 2024-02-28
   ↳ [Task 57] Page 20 | Got 200 txs | Reached: 2024-02-26 11:46:45
   ↳ [Task 58] Page 13 | Got 200 txs | Reached: 2024-02-27 06:22:42
   ↳ [Task 59] Page 1 | Got 200 txs | Reached: 2024-02-28 00:24:18
   ↳ [Task 56] Page 25 | Got 200 txs | Reached: 2024-02-25 16:03:00
   ↳ [Task 57] Page 21 | Got 200 txs | Reached: 2024-02-26 12:32:30
   ↳ [Task 58] Page 14 | Got 200 txs | Reached: 2024-02-27 06:51:33
   ↳ [Task 59] Page 2 | Got 200 txs | Reached: 2024-02-28 00:46:21
   ↳ [Task 56] Page 26 | Got 200 txs | Reached: 2024-02-25 16:39:09
   ↳ [Task 57] Page 22 | Got 200 txs | Reached: 2024-02-26 13:19:03
   ↳ [Task 58] Page 15 | Got 200 txs | Reached: 2024-02-27 07:12:45
   ↳ [Task 59] Page 3 | Got 200 txs | Reached: 2024-02-28 01:10:15
   ↳ [Task 56] Page 27 | Got 200 txs | Reached: 2024-02-25 17:12:06
   ↳ [Task 58] Page 16 | Got 200 txs | Reached: 2024-02-27 07:30:15
   ↳ [Task 57] Page 23 | Got 200 txs | Reached: 2024-02-26 14:01:27
   ↳ [Task 59] Page 4 | Got 200 txs | Reached: 2024-02-28 01:33:48
   ↳ [Task 57] Page 24 | Got 200 txs | Reached: 2024-02-26 14:34:24
   ↳ [Task 58] Page 17 | Got 200 txs | Reached: 2024-02-27 07:48:24
   ↳ [Task 59] Page 5 | Got 200 txs | Reached: 2024-02-28 01:54:09
   ↳ [Task 56] Page 28 | Got 200 txs | Reached: 2024-02-25 17:33:21
   ↳ [Task 57] Page 25 | Got 200 txs | Reached: 2024-02-26 14:51:30
   ↳ [Task 58] Page 18 | Got 200 txs | Reached: 2024-02-27 08:08:42
   ↳ [Task 56] Page 29 | Got 200 txs | Reached: 2024-02-25 18:05:21
   ↳ [Task 59] Page 6 | Got 200 txs | Reached: 2024-02-28 02:13:42
   ↳ [Task 57] Page 26 | Got 200 txs | Reached: 2024-02-26 15:14:33
   ↳ [Task 58] Page 19 | Got 200 txs | Reached: 2024-02-27 08:29:45
   ↳ [Task 59] Page 7 | Got 200 txs | Reached: 2024-02-28 02:35:57
   ↳ [Task 56] Page 30 | Got 200 txs | Reached: 2024-02-25 18:30:00
   ↳ [Task 57] Page 27 | Got 200 txs | Reached: 2024-02-26 15:38:27
   ↳ [Task 58] Page 20 | Got 200 txs | Reached: 2024-02-27 08:45:24
   ↳ [Task 59] Page 8 | Got 200 txs | Reached: 2024-02-28 02:57:15
   ↳ [Task 56] Page 31 | Got 200 txs | Reached: 2024-02-25 19:03:48
   ↳ [Task 57] Page 28 | Got 200 txs | Reached: 2024-02-26 16:06:48
   ↳ [Task 58] Page 21 | Got 200 txs | Reached: 2024-02-27 09:04:45
   ↳ [Task 59] Page 9 | Got 200 txs | Reached: 2024-02-28 03:22:06
   ↳ [Task 56] Page 32 | Got 200 txs | Reached: 2024-02-25 19:32:45
   ↳ [Task 57] Page 29 | Got 200 txs | Reached: 2024-02-26 16:45:03
   ↳ [Task 58] Page 22 | Got 200 txs | Reached: 2024-02-27 09:26:00
   ↳ [Task 59] Page 10 | Got 200 txs | Reached: 2024-02-28 03:48:48
   ↳ [Task 56] Page 33 | Got 200 txs | Reached: 2024-02-25 19:55:21
   ↳ [Task 57] Page 30 | Got 200 txs | Reached: 2024-02-26 17:18:30
   ↳ [Task 58] Page 23 | Got 200 txs | Reached: 2024-02-27 09:51:18
   ↳ [Task 59] Page 11 | Got 200 txs | Reached: 2024-02-28 04:11:24
   ↳ [Task 56] Page 34 | Got 200 txs | Reached: 2024-02-25 20:22:24
   ↳ [Task 57] Page 31 | Got 200 txs | Reached: 2024-02-26 18:01:21
   ↳ [Task 58] Page 24 | Got 200 txs | Reached: 2024-02-27 10:16:27
   ↳ [Task 59] Page 12 | Got 200 txs | Reached: 2024-02-28 04:32:36
   ↳ [Task 56] Page 35 | Got 200 txs | Reached: 2024-02-25 20:53:54
   ↳ [Task 57] Page 32 | Got 200 txs | Reached: 2024-02-26 19:05:54
   ↳ [Task 59] Page 13 | Got 200 txs | Reached: 2024-02-28 04:54:51
   ↳ [Task 58] Page 25 | Got 200 txs | Reached: 2024-02-27 10:37:57
   ↳ [Task 56] Page 36 | Got 200 txs | Reached: 2024-02-25 21:26:57
   ↳ [Task 57] Page 33 | Got 200 txs | Reached: 2024-02-26 19:33:00
   ↳ [Task 59] Page 14 | Got 200 txs | Reached: 2024-02-28 05:15:21
   ↳ [Task 58] Page 26 | Got 200 txs | Reached: 2024-02-27 11:03:27
   ↳ [Task 56] Page 37 | Got 200 txs | Reached: 2024-02-25 21:47:18
   ↳ [Task 57] Page 34 | Got 200 txs | Reached: 2024-02-26 19:41:12
   ↳ [Task 59] Page 15 | Got 200 txs | Reached: 2024-02-28 05:38:06
   ↳ [Task 56] Page 38 | Got 200 txs | Reached: 2024-02-25 22:11:09
   ↳ [Task 58] Page 27 | Got 200 txs | Reached: 2024-02-27 11:28:48
   ↳ [Task 57] Page 35 | Got 200 txs | Reached: 2024-02-26 19:54:30
   ↳ [Task 59] Page 16 | Got 200 txs | Reached: 2024-02-28 06:01:27
   ↳ [Task 58] Page 28 | Got 200 txs | Reached: 2024-02-27 12:03:45
   ↳ [Task 56] Page 39 | Got 200 txs | Reached: 2024-02-25 22:39:45
   ↳ [Task 57] Page 36 | Got 200 txs | Reached: 2024-02-26 21:28:45
   ↳ [Task 56] Page 40 | Got 200 txs | Reached: 2024-02-25 23:08:27
   ↳ [Task 59] Page 17 | Got 200 txs | Reached: 2024-02-28 06:21:27
   ↳ [Task 58] Page 29 | Got 200 txs | Reached: 2024-02-27 12:23:21
   ↳ [Task 57] Page 37 | Got 200 txs | Reached: 2024-02-26 21:38:57
   ↳ [Task 59] Page 18 | Got 200 txs | Reached: 2024-02-28 06:41:27
   ↳ [Task 58] Page 30 | Got 200 txs | Reached: 2024-02-27 12:44:33
   ↳ [Task 56] Page 41 | Got 200 txs | Reached: 2024-02-25 23:32:51
   ↳ [Task 57] Page 38 | Got 200 txs | Reached: 2024-02-26 22:01:33
   ↳ [Task 58] Page 31 | Got 200 txs | Reached: 2024-02-27 13:06:30
   ↳ [Task 56] Page 42 | Got 200 txs | Reached: 2024-02-25 23:47:30
   ↳ [Task 59] Page 19 | Got 200 txs | Reached: 2024-02-28 07:13:39
   ↳ [Task 56] Page 43 | Got 85 txs | Reached: 2024-02-25 23:59:54
✅ [Task 56] Finished 2024-02-25! Collected 8485 txs.
🧵 [Task 60] Started: 2024-02-29 to 2024-02-29
   ↳ [Task 57] Page 39 | Got 200 txs | Reached: 2024-02-26 22:33:15
   ↳ [Task 59] Page 20 | Got 200 txs | Reached: 2024-02-28 07:43:27
   ↳ [Task 58] Page 32 | Got 200 txs | Reached: 2024-02-27 13:30:39
   ↳ [Task 60] Page 1 | Got 200 txs | Reached: 2024-02-29 00:20:45
   ↳ [Task 59] Page 21 | Got 200 txs | Reached: 2024-02-28 08:22:12
   ↳ [Task 57] Page 40 | Got 200 txs | Reached: 2024-02-26 22:52:57
   ↳ [Task 58] Page 33 | Got 200 txs | Reached: 2024-02-27 13:53:15
   ↳ [Task 60] Page 2 | Got 200 txs | Reached: 2024-02-29 00:45:36
   ↳ [Task 57] Page 41 | Got 200 txs | Reached: 2024-02-26 23:18:45
   ↳ [Task 59] Page 22 | Got 200 txs | Reached: 2024-02-28 08:52:27
   ↳ [Task 58] Page 34 | Got 200 txs | Reached: 2024-02-27 14:14:45
   ↳ [Task 60] Page 3 | Got 200 txs | Reached: 2024-02-29 01:13:24
   ↳ [Task 57] Page 42 | Got 200 txs | Reached: 2024-02-26 23:47:48
   ↳ [Task 58] Page 35 | Got 200 txs | Reached: 2024-02-27 14:32:12
   ↳ [Task 59] Page 23 | Got 200 txs | Reached: 2024-02-28 09:41:24
   ↳ [Task 57] Page 43 | Got 74 txs | Reached: 2024-02-26 23:59:57
✅ [Task 57] Finished 2024-02-26! Collected 8474 txs.
🧵 [Task 61] Started: 2024-03-01 to 2024-03-01
   ↳ [Task 60] Page 4 | Got 200 txs | Reached: 2024-02-29 01:37:54
   ↳ [Task 58] Page 36 | Got 200 txs | Reached: 2024-02-27 14:42:48
   ↳ [Task 59] Page 24 | Got 200 txs | Reached: 2024-02-28 10:42:48
   ↳ [Task 61] Page 1 | Got 200 txs | Reached: 2024-03-01 00:29:21
   ↳ [Task 60] Page 5 | Got 200 txs | Reached: 2024-02-29 02:06:57
   ↳ [Task 58] Page 37 | Got 200 txs | Reached: 2024-02-27 15:03:39
   ↳ [Task 59] Page 25 | Got 200 txs | Reached: 2024-02-28 11:30:00
   ↳ [Task 61] Page 2 | Got 200 txs | Reached: 2024-03-01 00:53:21
   ↳ [Task 60] Page 6 | Got 200 txs | Reached: 2024-02-29 02:41:09
   ↳ [Task 58] Page 38 | Got 200 txs | Reached: 2024-02-27 15:29:18
   ↳ [Task 59] Page 26 | Got 200 txs | Reached: 2024-02-28 12:15:30
   ↳ [Task 60] Page 7 | Got 200 txs | Reached: 2024-02-29 03:15:03
   ↳ [Task 61] Page 3 | Got 200 txs | Reached: 2024-03-01 01:26:06
   ↳ [Task 58] Page 39 | Got 200 txs | Reached: 2024-02-27 15:46:15
   ↳ [Task 59] Page 27 | Got 200 txs | Reached: 2024-02-28 12:56:33
   ↳ [Task 60] Page 8 | Got 200 txs | Reached: 2024-02-29 03:42:39
   ↳ [Task 58] Page 40 | Got 200 txs | Reached: 2024-02-27 16:02:48
   ↳ [Task 61] Page 4 | Got 200 txs | Reached: 2024-03-01 02:01:48
   ↳ [Task 59] Page 28 | Got 200 txs | Reached: 2024-02-28 13:36:57
   ↳ [Task 60] Page 9 | Got 200 txs | Reached: 2024-02-29 04:14:18
   ↳ [Task 61] Page 5 | Got 200 txs | Reached: 2024-03-01 02:37:09
   ↳ [Task 58] Page 41 | Got 200 txs | Reached: 2024-02-27 16:23:27
   ↳ [Task 59] Page 29 | Got 200 txs | Reached: 2024-02-28 14:18:06
   ↳ [Task 60] Page 10 | Got 200 txs | Reached: 2024-02-29 04:44:06
   ↳ [Task 58] Page 42 | Got 200 txs | Reached: 2024-02-27 16:41:48
   ↳ [Task 61] Page 6 | Got 200 txs | Reached: 2024-03-01 02:55:18
   ↳ [Task 59] Page 30 | Got 200 txs | Reached: 2024-02-28 14:48:12
   ↳ [Task 60] Page 11 | Got 200 txs | Reached: 2024-02-29 05:14:30
   ↳ [Task 58] Page 43 | Got 200 txs | Reached: 2024-02-27 17:01:54
   ↳ [Task 61] Page 7 | Got 200 txs | Reached: 2024-03-01 03:15:18
   ↳ [Task 59] Page 31 | Got 200 txs | Reached: 2024-02-28 15:14:33
   ↳ [Task 60] Page 12 | Got 200 txs | Reached: 2024-02-29 05:37:03
   ↳ [Task 61] Page 8 | Got 200 txs | Reached: 2024-03-01 03:41:48
   ↳ [Task 58] Page 44 | Got 200 txs | Reached: 2024-02-27 17:23:24
   ↳ [Task 59] Page 32 | Got 200 txs | Reached: 2024-02-28 15:27:54
   ↳ [Task 61] Page 9 | Got 200 txs | Reached: 2024-03-01 04:08:18
   ↳ [Task 60] Page 13 | Got 200 txs | Reached: 2024-02-29 06:01:57
   ↳ [Task 58] Page 45 | Got 200 txs | Reached: 2024-02-27 17:42:06
   ↳ [Task 59] Page 33 | Got 200 txs | Reached: 2024-02-28 15:45:21
   ↳ [Task 61] Page 10 | Got 200 txs | Reached: 2024-03-01 04:36:39
   ↳ [Task 58] Page 46 | Got 200 txs | Reached: 2024-02-27 18:03:21
   ↳ [Task 60] Page 14 | Got 200 txs | Reached: 2024-02-29 06:18:03
   ↳ [Task 59] Page 34 | Got 200 txs | Reached: 2024-02-28 16:04:48
   ↳ [Task 61] Page 11 | Got 200 txs | Reached: 2024-03-01 05:06:00
   ↳ [Task 58] Page 47 | Got 200 txs | Reached: 2024-02-27 18:28:48
   ↳ [Task 60] Page 15 | Got 200 txs | Reached: 2024-02-29 06:41:03
   ↳ [Task 59] Page 35 | Got 200 txs | Reached: 2024-02-28 16:27:27
   ↳ [Task 58] Page 48 | Got 200 txs | Reached: 2024-02-27 18:50:18
   ↳ [Task 61] Page 12 | Got 200 txs | Reached: 2024-03-01 05:29:45
   ↳ [Task 60] Page 16 | Got 200 txs | Reached: 2024-02-29 07:07:00
   ↳ [Task 59] Page 36 | Got 200 txs | Reached: 2024-02-28 16:54:24
   ↳ [Task 58] Page 49 | Got 200 txs | Reached: 2024-02-27 19:17:09
   ↳ [Task 61] Page 13 | Got 200 txs | Reached: 2024-03-01 05:55:30
   ↳ [Task 60] Page 17 | Got 200 txs | Reached: 2024-02-29 07:26:51
   ↳ [Task 59] Page 37 | Got 200 txs | Reached: 2024-02-28 17:23:51
   ↳ [Task 60] Page 18 | Got 200 txs | Reached: 2024-02-29 07:42:36
   ↳ [Task 58] Page 50 | Got 200 txs | Reached: 2024-02-27 19:37:57
   ↳ [Task 61] Page 14 | Got 200 txs | Reached: 2024-03-01 06:24:06
   ↳ [Task 59] Page 38 | Got 200 txs | Reached: 2024-02-28 17:50:54
   ↳ [Task 60] Page 19 | Got 200 txs | Reached: 2024-02-29 08:04:42
   ↳ [Task 58] Page 51 | Got 200 txs | Reached: 2024-02-27 19:56:12
   ↳ [Task 61] Page 15 | Got 200 txs | Reached: 2024-03-01 06:59:45
   ↳ [Task 60] Page 20 | Got 200 txs | Reached: 2024-02-29 08:30:12
   ↳ [Task 59] Page 39 | Got 200 txs | Reached: 2024-02-28 18:06:21
   ↳ [Task 58] Page 52 | Got 200 txs | Reached: 2024-02-27 20:16:09
   ↳ [Task 61] Page 16 | Got 200 txs | Reached: 2024-03-01 07:34:03
   ↳ [Task 60] Page 21 | Got 200 txs | Reached: 2024-02-29 08:58:30
   ↳ [Task 61] Page 17 | Got 200 txs | Reached: 2024-03-01 08:11:36
   ↳ [Task 58] Page 53 | Got 200 txs | Reached: 2024-02-27 20:34:39
   ↳ [Task 59] Page 40 | Got 200 txs | Reached: 2024-02-28 18:28:48
   ↳ [Task 60] Page 22 | Got 200 txs | Reached: 2024-02-29 09:20:51
   ↳ [Task 61] Page 18 | Got 200 txs | Reached: 2024-03-01 08:38:48
   ↳ [Task 58] Page 54 | Got 200 txs | Reached: 2024-02-27 20:56:42
   ↳ [Task 59] Page 41 | Got 200 txs | Reached: 2024-02-28 19:02:15
   ↳ [Task 61] Page 19 | Got 200 txs | Reached: 2024-03-01 08:45:54
   ↳ [Task 60] Page 23 | Got 200 txs | Reached: 2024-02-29 09:41:51
   ↳ [Task 58] Page 55 | Got 200 txs | Reached: 2024-02-27 21:11:30
   ↳ [Task 59] Page 42 | Got 200 txs | Reached: 2024-02-28 19:28:51
   ↳ [Task 60] Page 24 | Got 200 txs | Reached: 2024-02-29 10:04:24
   ↳ [Task 58] Page 56 | Got 200 txs | Reached: 2024-02-27 21:29:12
   ↳ [Task 61] Page 20 | Got 200 txs | Reached: 2024-03-01 08:52:42
   ↳ [Task 59] Page 43 | Got 200 txs | Reached: 2024-02-28 19:50:54
   ↳ [Task 60] Page 25 | Got 200 txs | Reached: 2024-02-29 10:31:42
   ↳ [Task 61] Page 21 | Got 200 txs | Reached: 2024-03-01 08:59:33
   ↳ [Task 58] Page 57 | Got 200 txs | Reached: 2024-02-27 21:47:42
   ↳ [Task 59] Page 44 | Got 200 txs | Reached: 2024-02-28 20:12:51
   ↳ [Task 60] Page 26 | Got 200 txs | Reached: 2024-02-29 11:03:48
   ↳ [Task 58] Page 58 | Got 200 txs | Reached: 2024-02-27 22:04:03
   ↳ [Task 61] Page 22 | Got 200 txs | Reached: 2024-03-01 09:06:33
   ↳ [Task 59] Page 45 | Got 200 txs | Reached: 2024-02-28 20:35:18
   ↳ [Task 58] Page 59 | Got 200 txs | Reached: 2024-02-27 22:19:18
   ↳ [Task 61] Page 23 | Got 200 txs | Reached: 2024-03-01 09:32:48
   ↳ [Task 60] Page 27 | Got 200 txs | Reached: 2024-02-29 11:24:57
   ↳ [Task 59] Page 46 | Got 200 txs | Reached: 2024-02-28 20:56:54
   ↳ [Task 58] Page 60 | Got 200 txs | Reached: 2024-02-27 22:34:48
   ↳ [Task 61] Page 24 | Got 200 txs | Reached: 2024-03-01 10:03:09
   ↳ [Task 59] Page 47 | Got 200 txs | Reached: 2024-02-28 21:11:33
   ↳ [Task 60] Page 28 | Got 200 txs | Reached: 2024-02-29 11:39:45
   ↳ [Task 58] Page 61 | Got 200 txs | Reached: 2024-02-27 22:52:21
   ↳ [Task 61] Page 25 | Got 200 txs | Reached: 2024-03-01 10:34:09
   ↳ [Task 60] Page 29 | Got 200 txs | Reached: 2024-02-29 12:07:03
   ↳ [Task 59] Page 48 | Got 200 txs | Reached: 2024-02-28 21:20:36
   ↳ [Task 58] Page 62 | Got 200 txs | Reached: 2024-02-27 23:12:30
   ↳ [Task 61] Page 26 | Got 200 txs | Reached: 2024-03-01 11:10:18
   ↳ [Task 59] Page 49 | Got 200 txs | Reached: 2024-02-28 21:31:42
   ↳ [Task 60] Page 30 | Got 200 txs | Reached: 2024-02-29 12:41:57
   ↳ [Task 61] Page 27 | Got 200 txs | Reached: 2024-03-01 11:37:27
   ↳ [Task 58] Page 63 | Got 200 txs | Reached: 2024-02-27 23:29:24
   ↳ [Task 60] Page 31 | Got 200 txs | Reached: 2024-02-29 13:17:03
   ↳ [Task 59] Page 50 | Got 200 txs | Reached: 2024-02-28 21:52:48
   ↳ [Task 61] Page 28 | Got 200 txs | Reached: 2024-03-01 12:04:00
   ↳ [Task 58] Page 64 | Got 200 txs | Reached: 2024-02-27 23:54:09
   ↳ [Task 60] Page 32 | Got 200 txs | Reached: 2024-02-29 13:51:54
   ↳ [Task 59] Page 51 | Got 200 txs | Reached: 2024-02-28 22:16:12
   ↳ [Task 61] Page 29 | Got 200 txs | Reached: 2024-03-01 12:33:33
   ↳ [Task 58] Page 65 | Got 40 txs | Reached: 2024-02-27 23:59:51
✅ [Task 58] Finished 2024-02-27! Collected 12840 txs.
🧵 [Task 62] Started: 2024-03-02 to 2024-03-02
   ↳ [Task 59] Page 52 | Got 200 txs | Reached: 2024-02-28 22:40:45
   ↳ [Task 60] Page 33 | Got 200 txs | Reached: 2024-02-29 14:24:09
   ↳ [Task 62] Page 1 | Got 200 txs | Reached: 2024-03-02 00:21:48
   ↳ [Task 61] Page 30 | Got 200 txs | Reached: 2024-03-01 13:08:15
   ↳ [Task 59] Page 53 | Got 200 txs | Reached: 2024-02-28 22:56:48
   ↳ [Task 60] Page 34 | Got 200 txs | Reached: 2024-02-29 14:42:24
   ↳ [Task 62] Page 2 | Got 200 txs | Reached: 2024-03-02 00:53:18
   ↳ [Task 61] Page 31 | Got 200 txs | Reached: 2024-03-01 13:32:30
   ↳ [Task 59] Page 54 | Got 200 txs | Reached: 2024-02-28 23:13:24
   ↳ [Task 60] Page 35 | Got 200 txs | Reached: 2024-02-29 15:03:33
   ↳ [Task 61] Page 32 | Got 200 txs | Reached: 2024-03-01 13:53:15
